year,regional_schlüssel,Austotal,Deutotal,Deu15_20,Aus15_20,Deu21_25,Aus21_25,Deu26_30,Aus26_30,Deu31_35,Aus31_35,Deu36_40,Aus36_40,Deu41_45,Aus41_45,Deu46_50,Aus46_50
2011,5334036,55,271,1,13,7,45,22,80,15,86,0,13,1,1,9,33
2011,5354004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,5354008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,5354012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,5354016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,5354020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,5354024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,5354028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,5354032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,5354036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,5358004,19,80,0,7,2,13,11,23,3,25,0,4,0,0,3,8
2011,5358008,204,604,11,38,43,161,63,186,55,146,9,20,2,2,21,51
2011,5358012,1,26,0,1,0,5,0,7,0,13,0,0,0,0,1,0
2011,5358016,2,47,0,1,0,3,0,16,2,22,0,1,0,1,0,3
2011,5358020,3,48,0,2,0,7,1,17,1,12,0,1,0,0,1,9
2011,5358024,36,188,1,15,6,24,14,61,7,57,2,13,0,1,6,17
2011,5358028,10,95,1,5,1,12,4,40,3,25,0,4,0,0,1,9
2011,5358032,14,76,1,4,0,9,5,28,3,22,3,3,0,0,2,10
2011,5358036,10,79,0,3,2,10,4,22,1,28,1,1,0,0,2,15
2011,5358040,7,68,1,4,1,13,2,21,2,20,0,5,0,0,1,5
2011,5358044,3,58,0,1,0,7,1,15,1,28,0,4,0,0,1,3
2011,5358048,13,83,1,5,2,16,6,26,4,22,0,3,0,0,0,11
2011,5358052,6,72,0,4,0,16,2,25,3,17,0,0,0,0,1,10
2011,5358056,3,53,0,0,0,5,2,15,1,20,0,5,0,0,0,8
2011,5358060,2,54,0,1,1,3,1,26,0,18,0,0,0,0,0,6
2011,5362004,20,150,1,6,1,17,7,49,8,49,1,10,0,0,2,19
2011,5362008,138,336,6,34,37,57,42,94,35,104,5,15,0,0,13,32
2011,5362012,89,275,6,7,25,25,25,71,18,109,4,16,0,1,11,46
2011,5362016,30,250,3,123,6,27,8,46,10,31,1,4,0,0,2,19
2011,5362020,48,312,2,11,11,28,21,92,9,109,1,12,0,1,4,59
2011,5362024,85,335,1,11,12,38,31,95,26,121,3,21,0,1,12,48
2011,5362028,99,392,3,11,24,48,26,109,30,144,5,18,0,1,11,61
2011,5362032,123,522,3,132,23,86,38,116,32,127,3,12,1,0,23,49
2011,5362036,60,313,1,10,14,26,14,99,19,108,2,16,1,0,9,54
2011,5362040,81,211,5,18,23,49,24,66,15,47,2,5,0,0,12,26
2011,5366004,12,93,1,7,1,14,4,23,2,23,0,10,0,0,4,16
2011,5366008,4,51,0,4,2,10,2,15,0,14,0,3,0,0,0,5
2011,5366012,2,27,0,0,1,4,0,9,0,11,0,0,0,1,1,2
2011,5366016,76,403,2,21,14,75,27,137,21,113,2,19,0,0,10,38
2011,5366020,2,43,0,0,1,7,0,14,0,14,0,3,0,0,1,5
2011,5366024,7,78,0,2,2,11,3,27,2,22,0,2,0,0,0,14
2011,5366028,14,176,0,10,5,27,5,60,3,60,1,5,0,0,0,14
2011,5366032,3,41,0,0,1,6,0,16,1,12,1,3,0,0,0,4
2011,5366036,10,83,0,5,3,16,2,27,4,27,1,1,0,0,0,7
2011,5366040,14,100,1,4,1,17,8,28,3,31,0,9,0,1,1,10
2011,5366044,11,118,2,7,3,28,2,31,3,37,0,4,0,0,1,11
2011,5370004,38,325,1,20,7,42,12,102,9,112,0,9,0,0,9,40
2011,5370008,22,52,0,1,0,6,12,18,9,17,0,3,0,0,1,7
2011,5370012,47,297,3,123,7,29,13,60,12,60,6,9,0,0,6,16
2011,5370016,45,296,2,22,8,67,10,80,21,91,0,9,0,1,4,26
2011,5370020,79,268,0,23,23,53,29,108,19,55,1,3,0,0,7,26
2011,5370024,18,41,0,1,3,4,3,15,7,13,0,3,0,0,5,5
2011,5370028,22,266,0,129,5,29,8,42,5,49,3,5,0,0,1,12
2011,5370032,8,60,0,2,0,5,6,19,2,23,0,3,0,0,0,8
2011,5370036,17,119,0,7,0,26,8,41,4,31,1,5,0,0,4,9
2011,5370040,13,149,2,8,3,21,0,41,4,52,0,8,0,0,4,19
2011,5374004,35,107,2,4,6,24,11,40,10,26,3,4,0,1,3,8
2011,5374008,12,128,0,3,3,12,4,48,4,43,1,3,0,0,0,19
2011,5374012,88,397,3,20,16,83,36,152,22,95,0,8,2,0,9,39
2011,5374016,9,91,0,10,1,16,3,34,2,20,2,4,0,0,1,7
2011,5374020,13,122,0,2,3,23,3,39,2,35,0,5,0,0,5,18
2011,5374024,12,113,0,2,2,33,4,31,2,29,0,6,0,0,4,12
2011,5374028,7,62,1,5,1,13,3,18,2,18,0,2,0,0,0,6
2011,5374032,17,139,0,5,2,27,3,52,11,30,0,6,0,1,1,18
2011,5374036,36,140,1,4,2,24,14,50,13,47,2,3,0,0,4,12
2011,5374040,6,129,1,6,1,29,3,42,1,32,0,10,0,0,0,10
2011,5374044,24,171,1,8,3,46,6,53,9,44,1,4,0,2,4,14
2011,5374048,25,164,0,9,3,32,10,54,8,39,3,6,0,0,1,24
2011,5374052,28,158,1,7,3,29,12,61,5,40,0,4,0,0,7,17
2011,5378004,158,639,7,13,24,74,49,180,48,207,6,37,1,1,23,127
2011,5378008,36,121,1,7,7,10,10,41,13,43,1,2,0,1,4,17
2011,5378012,11,150,2,3,2,18,4,53,0,52,1,5,0,0,2,19
2011,5378016,25,153,2,3,4,14,8,40,9,57,1,7,0,1,1,31
2011,5378020,8,101,1,1,0,12,2,36,4,28,0,6,0,0,1,18
2011,5378024,28,180,1,4,3,25,8,60,13,54,1,10,0,0,2,27
2011,5378028,29,173,1,4,5,14,11,46,7,65,1,14,0,0,4,30
2011,5378032,35,216,5,12,6,22,10,91,7,61,3,7,0,0,4,23
2011,5382004,34,161,1,4,3,23,13,32,9,69,2,12,0,0,6,21
2011,5382008,24,127,1,2,1,8,14,34,6,50,0,10,0,0,2,23
2011,5382012,67,342,0,9,15,36,18,101,16,119,4,15,0,3,14,59
2011,5382016,19,115,1,7,7,17,8,43,2,32,0,6,0,0,1,10
2011,5382020,30,343,1,12,5,50,10,85,7,123,2,20,0,0,5,53
2011,5382024,53,235,1,16,11,17,17,53,12,90,5,21,0,1,7,37
2011,5382028,23,215,2,8,3,22,5,80,9,54,1,11,0,0,3,40
2011,5382032,26,139,0,6,8,27,8,48,7,33,0,5,0,0,3,20
2011,5382036,10,79,0,6,1,11,4,23,4,22,0,6,0,1,1,10
2011,5382040,10,138,1,1,0,19,2,36,5,54,2,6,0,0,0,22
2011,5382044,48,224,3,1,11,18,12,81,9,79,0,11,0,0,13,34
2011,5382048,31,320,1,117,5,21,13,60,8,83,2,11,0,1,2,27
2011,5382052,4,64,0,5,0,7,0,20,4,22,0,2,0,0,0,8
2011,5382056,84,367,2,17,12,70,29,113,23,107,4,14,1,3,13,43
2011,5382060,67,317,4,11,16,48,17,112,17,94,7,13,0,0,6,39
2011,5382064,15,115,0,3,4,18,3,41,5,39,1,5,0,0,2,9
2011,5382068,145,554,4,19,31,103,47,174,34,172,12,17,0,1,17,68
2011,5382072,19,145,2,3,0,10,2,41,10,51,2,16,0,0,3,24
2011,5382076,8,97,0,3,0,17,3,39,3,24,2,1,0,0,0,13
2011,5512000,176,638,8,37,56,114,50,190,39,196,3,27,0,0,20,74
2011,5513000,609,1350,53,106,162,315,182,414,159,344,9,43,1,2,43,126
2011,5515000,445,2269,31,53,83,216,158,592,110,879,19,130,0,7,44,392
2011,5554004,35,337,7,14,9,47,6,101,7,113,0,16,0,0,6,46
2011,5554008,79,541,5,18,16,76,22,188,24,180,3,17,0,0,9,62
2011,5554012,44,298,3,11,11,43,17,88,6,111,0,11,0,0,7,34
2011,5554016,12,125,1,2,2,11,5,49,3,46,1,6,0,0,0,11
2011,5554020,102,328,3,14,28,80,36,99,25,98,0,7,0,0,10,30
2011,5554024,6,77,2,3,0,3,1,30,1,33,0,2,0,0,2,6
2011,5554028,3,64,0,1,1,9,2,27,0,16,0,1,0,0,0,10
2011,5554032,22,73,3,1,5,8,9,35,4,20,1,2,0,0,0,7
2011,5554036,6,63,0,0,3,11,2,28,1,17,0,1,0,0,0,6
2011,5554040,6,98,2,2,1,13,2,33,1,38,0,1,0,0,0,11
2011,5554044,11,106,1,2,3,8,2,35,1,40,2,5,0,0,2,16
2011,5554048,12,155,1,3,4,12,2,59,4,55,0,4,0,0,1,22
2011,5554052,11,50,1,2,6,4,1,16,3,21,0,1,0,0,0,6
2011,5554056,19,166,0,9,5,20,9,57,2,53,0,0,0,0,3,27
2011,5554060,6,74,0,3,2,11,2,24,1,25,0,2,0,1,1,8
2011,5554064,2,220,0,118,1,14,0,26,0,45,0,2,0,0,1,15
2011,5554068,7,178,0,5,0,13,4,53,2,75,0,6,0,0,1,26
2011,5558004,8,102,2,1,2,18,1,33,2,27,1,2,0,0,0,21
2011,5558008,2,73,0,0,0,7,2,21,0,36,0,4,0,0,0,5
2011,5558012,26,251,1,10,9,43,13,81,2,76,0,8,0,1,1,32
2011,5558016,31,308,3,11,7,40,9,104,9,97,1,10,0,1,2,45
2011,5558020,7,73,0,0,0,9,2,21,4,23,0,8,0,1,1,11
2011,5558024,16,159,0,2,5,11,4,51,3,63,0,6,0,0,4,26
2011,5558028,4,57,0,0,1,5,0,25,2,15,0,1,0,0,1,11
2011,5558032,10,144,0,7,1,12,3,43,3,57,0,8,0,0,3,17
2011,5558036,0,66,0,0,0,9,0,24,0,24,0,1,0,1,0,7
2011,5558040,3,92,1,1,0,8,0,30,2,33,0,4,0,0,0,16
2011,5558044,16,155,0,6,2,10,6,57,7,43,0,6,0,0,1,33
2011,5562004,75,411,5,19,16,81,23,129,19,118,2,15,0,0,10,49
2011,5562008,41,225,2,11,7,37,14,73,10,71,2,13,0,0,6,20
2011,5562012,62,596,4,143,19,85,13,160,11,137,2,16,0,2,13,53
2011,5562014,179,431,14,17,52,90,51,123,47,145,4,10,0,0,11,46
2011,5562016,25,244,2,4,4,14,6,67,9,94,2,13,0,0,2,52
2011,5562020,92,332,13,22,25,68,25,90,20,94,3,19,0,0,6,39
2011,5562024,123,630,11,156,26,111,33,153,40,153,4,15,0,0,9,42
2011,5562028,43,174,1,10,6,42,16,59,14,41,0,10,0,0,6,12
2011,5562032,179,660,11,31,40,95,53,216,52,211,6,21,1,2,16,84
2011,5562036,24,177,0,3,3,24,9,51,7,61,2,10,0,0,3,28
2011,5566004,11,78,2,2,3,7,1,18,3,34,1,3,0,0,1,14
2011,5566008,35,227,3,5,7,26,12,71,11,80,0,12,0,0,2,33
2011,5566012,48,230,7,6,13,27,13,87,9,69,1,9,1,0,4,32
2011,5566016,19,159,3,3,6,22,3,48,4,60,0,8,0,0,3,18
2011,5566020,5,61,1,0,1,6,1,19,2,26,0,4,0,0,0,6
2011,5566024,1,41,1,0,0,5,0,13,0,15,0,2,0,0,0,6
2011,5566028,56,361,5,13,14,76,17,118,17,107,1,10,0,0,2,37
2011,5566032,3,50,0,1,0,11,2,17,1,13,0,2,0,0,0,6
2011,5566036,6,43,2,3,0,5,1,10,3,12,0,1,0,0,0,12
2011,5566040,41,133,0,11,6,18,16,40,13,48,3,4,0,0,3,12
2011,5566044,5,55,0,2,2,8,1,17,1,21,0,3,0,0,1,4
2011,5566048,17,90,0,13,7,17,6,27,1,25,0,0,0,0,3,8
2011,5566052,6,55,1,0,2,6,1,18,2,23,0,2,0,0,0,6
2011,5566056,7,86,0,2,3,16,1,27,1,29,0,3,0,0,2,9
2011,5566060,14,92,2,1,4,4,4,23,2,44,0,4,0,0,2,16
2011,5566064,10,63,0,2,5,5,3,19,1,29,1,1,0,0,0,7
2011,5566068,33,164,4,5,8,24,9,53,10,61,0,4,0,0,2,17
2011,5566072,7,73,0,5,3,7,3,18,1,34,0,2,0,0,0,7
2011,5566076,95,571,9,37,24,106,30,165,18,172,2,13,0,0,12,78
2011,5566080,8,39,3,0,2,5,2,11,1,18,0,0,0,0,0,5
2011,5566084,30,200,2,8,8,32,11,74,5,60,0,5,0,0,4,21
2011,5566088,7,59,1,0,3,6,1,18,1,21,0,6,0,0,1,8
2011,5566092,10,87,0,7,4,12,2,25,3,25,0,4,0,0,1,14
2011,5566096,4,78,1,1,1,8,1,22,1,30,0,2,0,0,0,15
2011,5570004,100,336,2,20,28,74,36,99,21,95,2,9,0,0,11,39
2011,5570008,41,237,1,10,7,46,15,78,15,68,0,9,0,0,3,26
2011,5570012,16,50,0,4,4,12,6,18,3,14,0,0,0,0,3,2
2011,5570016,2,117,0,1,0,8,0,35,1,48,0,7,0,0,1,18
2011,5570020,14,122,0,3,2,15,5,44,6,44,0,2,0,0,1,14
2011,5570024,6,64,1,0,0,8,3,17,2,29,0,1,0,0,0,9
2011,5570028,20,187,0,8,3,22,4,60,6,58,1,9,0,1,6,29
2011,5570032,2,87,1,4,0,15,0,23,1,31,0,2,0,0,0,12
2011,5570036,14,88,3,0,2,12,4,32,4,29,0,3,0,0,1,12
2011,5570040,9,104,3,4,1,16,4,38,1,29,0,4,0,0,0,13
2011,5570044,14,126,1,2,3,11,2,47,5,51,0,4,0,0,3,11
2011,5570048,5,92,1,0,2,10,0,24,2,33,0,4,0,0,0,21
2011,5570052,44,270,1,9,7,33,15,87,17,100,1,13,0,0,3,28
2011,5711000,777,2245,40,95,167,359,244,671,205,678,24,91,1,3,96,348
2011,5754004,6,52,1,1,0,9,3,21,1,10,1,2,0,0,0,9
2011,5754008,195,691,14,21,46,104,64,208,46,224,6,31,0,1,19,102
2011,5754012,26,134,5,5,4,27,8,39,7,38,0,9,0,0,2,16
2011,5754016,30,214,1,4,8,43,8,78,10,52,0,11,0,0,3,26
2011,5754020,15,130,1,4,1,22,4,46,8,35,0,2,0,0,1,21
2011,5754024,3,46,0,3,0,8,2,13,1,17,0,0,0,0,0,5
2011,5754028,98,283,2,8,20,41,40,94,25,78,3,11,1,0,7,51
2011,5754032,27,225,1,4,8,31,6,80,9,76,2,6,0,1,1,27
2011,5754036,25,228,2,12,6,43,5,76,9,73,0,5,0,1,3,18
2011,5754040,25,124,0,3,6,19,7,36,7,48,0,6,0,0,5,12
2011,5754044,26,213,4,3,6,25,8,74,6,66,0,8,0,0,2,37
2011,5754048,23,109,0,8,5,18,9,43,5,28,1,4,0,0,3,8
2011,5754052,15,71,1,0,1,11,7,19,2,28,2,2,0,1,2,10
2011,5758004,64,304,1,12,14,54,20,102,19,91,3,8,0,0,7,37
2011,5758008,8,149,2,4,3,21,0,47,2,53,0,10,0,0,1,14
2011,5758012,117,478,4,21,31,101,34,157,32,131,3,18,0,1,13,49
2011,5758016,15,121,4,5,1,24,4,41,3,30,0,6,0,0,3,15
2011,5758020,7,197,0,113,1,23,2,20,3,30,0,6,0,0,1,5
2011,5758024,43,249,3,12,6,47,16,93,14,56,1,14,0,1,3,26
2011,5758028,7,72,0,6,1,12,0,24,5,16,0,2,0,0,1,12
2011,5758032,8,93,1,2,1,15,0,34,5,25,0,3,0,0,1,14
2011,5758036,13,114,0,3,3,18,4,33,5,37,0,4,0,0,1,19
2011,5762004,9,117,0,7,3,24,1,37,2,28,0,7,0,0,3,14
2011,5762008,8,83,1,1,1,16,5,29,1,25,0,2,0,0,0,10
2011,5762012,1,62,0,0,0,11,1,24,0,18,0,3,0,0,0,6
2011,5762016,8,146,0,5,3,29,4,44,1,55,0,4,0,1,0,8
2011,5762020,21,146,1,5,5,21,5,50,5,48,1,5,0,0,4,17
2011,5762024,1,26,0,2,0,1,0,9,1,11,0,1,0,0,0,2
2011,5762028,5,45,0,2,1,7,0,16,1,13,1,0,0,0,2,7
2011,5762032,8,107,0,8,0,20,6,32,2,30,0,5,0,0,0,12
2011,5762036,9,161,1,9,0,28,4,55,3,48,0,6,0,0,1,15
2011,5762040,2,76,1,8,1,16,0,23,0,21,0,2,0,0,0,6
2011,5766004,7,103,0,8,2,32,2,35,2,19,0,4,0,2,1,3
2011,5766008,82,296,2,14,13,57,25,103,30,77,5,9,0,0,7,36
2011,5766012,1,64,0,3,0,17,1,23,0,13,0,3,0,0,0,5
2011,5766016,7,109,0,5,2,19,4,31,1,36,0,2,0,2,0,14
2011,5766020,91,558,5,20,23,115,24,190,22,158,1,15,0,1,16,59
2011,5766024,2,50,0,2,0,12,1,15,0,13,1,2,0,0,0,6
2011,5766028,7,68,1,4,1,12,1,21,2,16,0,6,0,0,2,9
2011,5766032,26,111,1,5,4,27,13,26,4,34,1,8,1,0,2,11
2011,5766036,6,94,0,5,1,20,2,30,1,24,1,2,0,0,1,13
2011,5766040,40,293,0,11,8,72,18,103,6,72,1,8,0,1,7,26
2011,5766044,38,295,2,12,10,53,10,99,13,79,1,14,0,1,2,37
2011,5766048,7,99,0,2,0,14,5,37,2,29,0,6,0,0,0,11
2011,5766052,6,61,0,1,0,10,3,20,3,25,0,0,0,1,0,4
2011,5766056,14,122,1,4,4,28,3,34,3,34,1,5,0,0,2,17
2011,5766060,2,58,0,9,1,7,1,20,0,15,0,1,0,0,0,6
2011,5766064,4,73,0,2,1,19,2,25,1,20,0,1,0,0,0,6
2011,5770004,51,315,2,22,13,56,17,110,12,83,0,11,0,0,7,33
2011,5770008,23,230,1,13,4,60,7,83,10,44,0,9,0,1,1,20
2011,5770012,4,118,0,2,1,17,3,39,0,35,0,5,0,1,0,19
2011,5770016,13,95,0,2,3,15,3,35,5,28,1,7,0,1,1,7
2011,5770020,18,204,4,12,2,41,5,58,5,60,0,9,0,0,2,24
2011,5770024,133,614,20,36,31,133,35,191,28,154,5,22,1,2,13,76
2011,5770028,6,174,1,9,2,23,2,53,0,54,1,11,0,0,0,24
2011,5770032,21,250,1,13,4,44,2,82,10,69,1,15,0,0,3,27
2011,5770036,4,95,0,6,1,20,0,38,2,16,1,0,0,0,0,15
2011,5770040,5,103,0,7,2,19,1,33,1,33,0,2,0,0,1,9
2011,5770044,10,82,0,7,1,13,4,26,3,18,0,8,0,1,2,9
2011,5774004,3,60,0,6,0,9,3,19,0,19,0,0,0,0,0,7
2011,5774008,17,124,1,4,3,27,8,45,5,36,0,4,0,0,0,8
2011,5774012,12,114,0,7,2,15,3,39,6,35,1,3,0,0,0,15
2011,5774016,12,163,0,5,3,28,5,57,2,49,0,8,0,0,2,16
2011,5774020,30,246,1,6,9,34,8,96,10,84,1,8,0,0,1,18
2011,5774024,11,140,1,4,2,25,6,60,1,33,0,4,0,0,1,14
2011,5774028,8,83,0,0,0,16,7,24,1,29,0,5,0,0,0,9
2011,5774032,229,1202,10,47,43,206,92,395,58,375,7,35,1,1,18,143
2011,5774036,12,236,0,6,4,29,1,64,3,102,0,6,0,1,4,28
2011,5774040,5,75,0,3,0,8,1,29,2,25,0,3,0,1,2,6
2011,5911000,604,2064,38,95,114,314,215,601,157,641,17,98,2,6,61,309
2011,5913000,1391,3387,180,202,259,555,412,998,356,1063,43,128,4,4,137,437
2011,5914000,419,1121,24,176,92,204,126,313,121,275,8,37,0,1,48,115
2011,5915000,321,1082,13,69,85,181,103,409,87,275,4,31,0,4,29,113
2011,5916000,324,876,26,64,70,151,98,283,89,238,8,38,0,0,33,102
2011,5954004,5,57,0,1,1,10,1,18,2,17,0,4,0,0,1,7
2011,5954008,38,163,2,6,13,43,12,42,8,41,1,10,0,0,2,21
2011,5954012,45,152,4,12,12,20,11,41,14,52,1,7,0,0,3,20
2011,5954016,62,315,5,7,18,48,18,91,16,100,2,21,0,1,3,47
2011,5954020,10,124,1,5,1,21,3,35,4,43,0,7,0,0,1,13
2011,5954024,56,169,2,7,7,35,22,53,17,52,1,6,0,0,7,16
2011,5954028,16,145,3,7,1,7,6,47,4,62,0,5,0,0,2,17
2011,5954032,26,170,3,7,6,19,8,52,8,56,0,4,0,1,1,31
2011,5954036,136,582,7,29,17,93,56,189,44,178,2,16,0,1,10,76
2011,5958004,86,480,5,21,17,73,38,159,19,145,2,19,0,1,5,62
2011,5958008,15,68,0,1,5,11,5,23,2,24,0,2,1,0,2,7
2011,5958012,23,167,3,5,6,31,7,57,6,50,1,8,0,0,0,16
2011,5958016,5,71,0,2,2,5,1,28,2,30,0,2,0,0,0,4
2011,5958020,3,34,0,2,1,6,0,15,1,7,1,2,0,0,0,2
2011,5958024,15,125,1,5,1,16,3,36,9,42,0,7,0,0,1,19
2011,5958028,5,57,0,3,0,7,1,22,3,17,1,1,0,0,0,7
2011,5958032,37,194,3,9,11,37,12,57,7,59,1,8,0,0,3,24
2011,5958036,7,85,1,2,4,16,1,33,0,24,0,1,0,0,1,9
2011,5958040,19,155,2,5,4,19,7,54,6,62,0,2,0,0,0,13
2011,5958044,40,146,0,13,6,20,20,47,9,39,0,2,0,0,5,25
2011,5958048,4,69,0,6,1,12,0,26,1,16,0,2,0,0,2,7
2011,5962004,23,79,0,1,3,16,6,32,11,22,0,3,0,0,3,5
2011,5962008,5,62,0,2,0,9,3,18,2,23,0,4,0,0,0,6
2011,5962012,19,115,0,7,3,22,9,41,3,28,1,2,0,0,3,15
2011,5962016,145,181,12,9,41,33,40,56,39,54,2,11,1,0,10,18
2011,5962020,7,44,0,1,1,2,2,21,3,15,1,0,0,0,0,5
2011,5962024,169,664,6,139,41,109,63,175,43,166,4,16,0,2,12,57
2011,5962028,16,159,3,11,3,48,4,47,3,35,2,3,0,1,1,14
2011,5962032,171,444,9,39,37,89,62,135,45,129,3,14,1,0,14,38
2011,5962036,37,150,0,5,11,35,18,48,6,36,0,10,0,3,2,13
2011,5962040,55,336,3,18,14,53,14,113,14,105,5,8,0,1,5,38
2011,5962044,14,32,0,0,3,2,6,15,2,9,1,0,0,0,2,6
2011,5962048,24,83,0,4,8,14,9,29,5,23,1,3,0,0,1,10
2011,5962052,29,139,0,4,8,30,6,52,10,41,1,1,0,0,4,11
2011,5962056,10,58,5,8,1,11,1,19,2,12,0,2,0,0,1,6
2011,5962060,52,110,4,9,13,29,18,31,15,27,1,2,0,0,1,12
2011,5966004,27,175,0,6,4,30,9,58,9,62,1,6,0,0,4,13
2011,5966008,6,89,0,3,1,18,2,33,0,23,0,6,0,0,3,6
2011,5966012,20,127,2,7,5,23,7,36,2,46,1,2,0,0,3,13
2011,5966016,8,97,1,0,1,25,2,39,3,22,1,4,0,0,0,7
2011,5966020,42,154,6,5,10,25,10,56,9,47,0,5,1,0,6,16
2011,5966024,34,160,3,11,5,16,14,55,10,51,0,6,0,0,2,21
2011,5966028,14,149,0,4,2,12,8,56,2,57,0,6,0,0,2,14
2011,5970004,11,149,1,7,4,22,1,60,2,47,1,2,0,0,2,11
2011,5970008,25,104,2,6,8,20,7,34,4,33,1,3,1,0,2,8
2011,5970012,5,45,0,1,0,6,3,17,2,17,0,2,0,0,0,2
2011,5970016,0,139,0,6,0,24,0,44,0,48,0,3,0,1,0,13
2011,5970020,6,78,0,2,0,16,2,22,2,26,0,1,0,0,2,11
2011,5970024,59,205,4,11,17,37,18,73,17,51,0,9,0,0,3,24
2011,5970028,5,88,0,5,2,14,0,28,2,26,0,5,0,0,1,10
2011,5970032,31,131,0,6,4,16,12,53,6,43,1,3,0,1,8,9
2011,5970036,19,76,0,4,8,15,6,25,3,23,2,0,0,0,0,9
2011,5970040,191,686,8,39,44,147,80,254,41,178,5,20,0,0,13,48
2011,5970044,8,139,0,5,2,10,2,59,4,45,0,2,0,0,0,18
2011,5974004,7,89,0,2,0,9,4,22,1,38,0,5,0,0,2,13
2011,5974008,5,77,1,3,1,12,1,20,2,25,0,4,0,0,0,13
2011,5974012,9,87,2,1,0,10,3,29,3,29,0,5,0,0,1,13
2011,5974016,8,100,1,1,0,10,4,31,1,40,1,5,0,1,1,12
2011,5974020,9,143,0,8,1,20,5,39,3,52,0,9,0,0,0,15
2011,5974024,4,80,0,2,1,7,2,25,0,27,0,6,0,0,1,13
2011,5974028,118,488,8,23,35,79,38,162,23,159,4,16,0,0,10,49
2011,5974032,4,80,0,1,2,11,1,24,0,34,0,1,0,0,1,9
2011,5974036,4,75,0,3,2,10,1,16,1,33,0,4,0,1,0,8
2011,5974040,51,310,1,19,11,57,9,93,16,90,4,18,0,0,10,33
2011,5974044,7,157,0,9,2,23,3,57,2,48,0,2,0,0,0,18
2011,5974048,3,87,0,0,0,10,0,38,1,25,2,5,0,0,0,9
2011,5974052,47,230,1,18,13,46,16,73,13,66,0,10,0,0,4,17
2011,5974056,15,65,0,4,2,9,8,23,3,22,1,1,0,0,1,6
2011,5978004,66,330,5,25,11,83,24,106,19,86,1,5,0,0,6,25
2011,5978008,35,121,2,8,11,21,13,34,7,42,0,5,0,1,2,10
2011,5978012,20,104,4,0,4,11,4,36,4,34,1,5,0,0,3,18
2011,5978016,12,89,0,3,2,8,4,31,6,28,0,8,0,2,0,9
2011,5978020,47,267,3,17,13,48,19,79,9,88,0,7,0,0,3,28
2011,5978024,137,502,5,27,42,111,39,168,31,130,1,20,0,0,19,46
2011,5978028,42,283,3,12,6,28,14,102,13,96,2,11,0,0,4,34
2011,5978032,24,147,3,7,7,26,7,38,6,54,0,7,0,0,1,15
2011,5978036,49,360,4,16,10,68,8,114,17,116,3,11,0,0,7,35
2011,5978040,18,168,0,6,4,24,5,54,4,58,1,6,0,0,4,20
2012,5111000,3408,7142,490,518,534,1003,870,1843,960,2318,142,338,7,19,405,1103
2012,5113000,1169,3640,70,213,241,587,372,1006,320,1206,41,142,3,9,122,477
2012,5114000,401,1634,25,304,82,216,134,428,102,453,16,53,1,3,41,177
2012,5116000,497,1694,27,128,98,344,151,496,135,484,25,62,1,0,60,180
2012,5117000,369,928,16,33,87,128,100,269,107,325,21,42,1,0,37,131
2012,5119000,386,1303,21,190,88,199,134,407,103,359,8,34,0,0,32,114
2012,5120000,223,574,8,31,49,121,86,160,51,185,9,17,0,0,20,60
2012,5122000,303,1065,16,155,64,174,101,300,83,285,12,36,0,1,27,114
2012,5124000,870,2003,42,105,198,347,274,572,222,626,33,99,0,3,101,251
2012,5154004,9,78,0,1,1,6,4,30,4,29,0,4,0,0,0,8
2012,5154008,63,189,1,9,19,29,23,73,13,60,1,4,0,1,6,13
2012,5154012,35,237,2,20,10,37,11,79,6,68,0,6,0,0,6,27
2012,5154016,36,254,1,15,5,45,12,82,9,84,3,6,0,0,6,22
2012,5154020,2,96,0,0,0,20,0,27,2,34,0,3,0,0,0,12
2012,5154024,13,92,0,4,3,13,3,31,5,30,0,4,0,0,2,10
2012,5154028,8,79,0,4,0,8,3,28,4,21,1,2,0,0,0,16
2012,5154032,47,226,3,8,7,38,13,69,19,81,2,7,0,2,3,21
2012,5154036,117,308,8,21,23,76,45,96,22,77,5,14,0,0,14,24
2012,5154040,10,45,2,2,0,4,3,12,4,16,0,5,0,0,1,6
2012,5154044,6,128,0,4,2,18,0,54,4,43,0,2,0,0,0,7
2012,5154048,3,39,0,0,0,5,0,13,2,16,1,2,0,0,0,3
2012,5154052,22,102,0,4,6,16,9,40,5,28,1,3,0,0,1,11
2012,5154056,11,54,0,5,4,10,3,17,2,18,0,0,0,0,2,4
2012,5154060,7,64,0,2,2,5,3,22,1,25,0,4,0,0,1,6
2012,5154064,17,87,0,8,6,17,6,20,4,20,0,3,0,0,1,19
2012,5158004,91,288,2,9,17,39,38,85,21,92,3,19,0,1,10,43
2012,5158008,31,206,2,6,6,16,10,53,12,85,0,9,0,0,1,37
2012,5158012,45,150,1,9,10,22,12,44,14,49,4,2,0,0,4,24
